message,hate_speech,chess
having a blast yesterday...she even had me on the monkey bars tryna kill myself lol! http: t.co 31g1km56,0,0
rt @vanluvz1: my body thought we'd get an extra hr sleep but my brain decided to wake up 2 hrs earlier. my brains a bitch.,0,0
"""eff it. let's go after the cripple."" http: t.co ksamx1jpfv",1,0
don't really care if a fighters black white yellow or dalmatian. if he is good he is good.,0,0
@capodaasshole @alejandro_bihhh lmaoooo beiber get these hoes wet big bro i'm tryna tell you,0,0
rt @todd__kincannon: cry liberal bitches. cry like you did when daddy left. mt @slate: republicans are abt to take control of state legisl&#8230,0,0
yeah des moines .,0,0
rt @donnie_blow: &#8220 @_100d: having a bitch ain't goofy. having bitch dat ain't loyal is&#8221 &#128588 &#128175,0,0
as soon as a democrat gets a chance to ? the political hack #foxnews goes to commercial then back with bolton lmao #teabaggers #benghazi,0,0
same here .,0,0
i been goin thru some shit from my niggas to my bitch they lookin like they wanna switch,1,0
@itakeovertls home of that one hoe katrina,0,0
i love knowing guys opinions on stuff like this how they think girls should dress etc. thank you to the person who started the thread. excellent to get insight into male minds !,0,0
@littlenamms @karon_avila she doin homework you jiggaboo. let her be,1,0
rt @ddictedtohoes: when a bitch twerking on you in the club and you peep the change in her pocket http: t.co xqyjbkzanv,0,0
rt @marleylowkey_: &#8220 @_100d: all these hoes sooo average &#128553 &#128533 &#8221 of course,0,0
we wacko birds are still tweeting #makedclisten,0,0
rt @trobrobinator: basically i'm the shit bitch,0,0
if a bitch don't like me somethin' wrong wit da bitch,0,0
discussing a past historical event does n't `` preserve '' anything ....,0,0
in concerns of ' chaos ' within greek mythology chaos was held to be the primal space between heaven and earth being mother to all substances arising from air .,0,0
bet you ain't gone @ em tho..&#128564 &#128514 rt @_selfmadephat_: na why oomf just tweeted that ?&#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &amp she know ha pussy wack,0,0
bro's before hoes not bro's over your girlfriend...,0,0
rt @cashoutmolly: bitches is stupid .. they get cheated on by they man and wanna go fight the girl . no bitch leave that nigga and move on &#8230,0,0
rt @mikediggem: only ugly girls can fight. pretty bitches have no hands lol,1,0
"rt @nateklempa: @rootsportspit must not realize how much #wvu games mean to all of us ""hillbillies"". the @pirates play 162 games a year. sh&#8230",0,0
hails,0,0
it's a great book but i doubt you can find it in english on the inet .,0,0
&#128347 is the most important thing. all this temporary bullshit and lies is fa the birds. kill that !,0,0
i'd rather be at school improving my life than sleeping at home #im #back #bitch,0,0
@bigd757 too bad hes a faggot,1,0
this nigga solving rubik cubes doing magic tricks &amp he still ain't getting no pussy &#128514 &#128514 &#128514,0,0
"""@jewelxo: can pornhub just get a gaming stream feature so these dumb bitches can gtfo"" @pornhub get on it katie&lt 3",0,0
i'm boutta merk a nigguh,1,0
@american_pye bitch would rather fuck a poster? damn... thats cold.,0,0
do as i say soo &#128545 &#128074 r muthaafuckin j hoe &#128514 &#128514,0,0
all these hoes want boyfriend's but the last thing i need is more ties,0,0
@po0pdogg back up faggot,1,0
http: youtube.com watch ? v = gdyjju-nx6e the maker of this video may be jewish not sure he has a big kosher-lookin nose .,1,0
kit kats trash,0,0
talk of the morning is hoes and rappers damn yall talk about the same shit everyday,0,0
"@sicilianinheels @y3lla lol that's basically like the ""you got too many hoes"" curve",0,0
this is such a stupid question as you are not born poor or rich but if it came down to it obviously white and `` poor '' .,0,0
"@sophiero3 if only there was a medal for that: ""we hate fags but we won't kill them"" medal. thank u for the privilege to let fags live.",1,0
&#8220 @rawritstaraa: trust these bitches ? nah&#8221,0,0
everybody everybody everybody everybody sit yo bitch ass down and listen to this true motherfuckin told by kendrick lamar rolls crash,0,0
@05professor ... that's what happens when your getting pussy. pussy or twitter? seems like a clear cut choice to me. hahahaha,0,0
racily very little has changed .,0,0
rt @ripvuhsace: math is fucking useless.... algebra 2 not gon help me pull bitches the fuck....,0,0
all you bitches can keep getting jealous. i loveeee ittttt,0,0
"rt @postprettypussy: eat it with milk rt @80sbaby4life: ""she gotta shape up her pussy lips tho @postprettypussy: whole wheat organic pussy &#8230",0,0
my phone is finally back on bitches! no more textnow,0,0
@barackobama @michelleobama omfg you elitist bitch no one cares what you think! go fuck yourselves are you in china anyway?,1,0
i cant get my head around the big picture of why we are involved .,0,0
&#8220 @nikedownluis15: @vintage_monroe_ them damn brownies&#8221 i swear lmao,0,0
@aasthaxoxo oh shut your mouth i was talkin about the morning you fag,1,0
let me find out floyd mayweather is being a bitter bitch today all on the social networks..&#128514 #whohurtyou,0,0
here is the guy 's blog from the radio station he works at .,0,0
rt @almightyvinny_: fucc hoes dats how i feel,0,0
@itsyour_man you a fucking wigger so stfu,1,0
i love fat bitches. that's my fucking problem. @roodee_poo,0,0
tell me this wo n't happen !,0,0
clan of retards...,1,0
@wyattnuckels cause ima blindside the shit outta you niggah!,0,0
rt @sariyadaniellee: &#8220 @jayjuice22: the nigga who got slept is a faggot if he sues just run one again and watch ya back&#8221 lol just like the pe&#8230,0,0
yellow jackets at gas station trash cans are the worst,0,0
yeah but back in the day there were n't that many millions nigs and wetbacks .,1,0
@dswizzle3 @dswizzle boy u look like big bird off of sesame street,1,0
i really do hate rap music .,0,0
the negro is for white genocide and i have nothing for the negro not even sympathy in any way .,1,0
any purported `` holy book '' which says such vile & despicable things as the talmud says about mary & jesus cannot come from a place of goodness.jews are so convinced of their superiority that they think they can trick god of their love & fidelity by pretending to honor him .,1,0
stop giving these hoes half azz dick plow it deep make her scream nd cream http: t.co hwbwj9ui,0,0
"""@nohands_24: ""@20tolife_: ""@nohands_24: ""@dejaaleeann_: @b_coleman2 swears i'm #1 man"" easily"" easily"" behind austin"" nip?",0,0
this used to be my home town and was a common site unfortunately .,0,0
@tryhardsilva thisty hoe,1,0
rt @pandaapussy: the day i have clear skin will be the day i'm the happiest cockiest bitch alive,0,0
"rt @obey_jrock__: so not ready for the ""new year new me"" tweet bullshit to come you the same hoe you was last year chill the fuck out",0,0
@politsoutherner @leahmeyer49 yeah i'd want to shoot the son of a bitch myself. lol,0,0
rt @iloveyou_autumn: bruhhhhh i want some oreos and milk. &#128553,0,0
my duck got big as fuck. yes duck like the bird.,0,0
lmaoooo.... &#171 @igiveemnathan jesus healed folks wit leoparcy but yall hoes wanna get leopard print tattoos&#187,0,0
surely gotta be more than that. town to town you see minority whites. - if whites are supposed to be at least 70million - its a very hard way of showing it,0,0
@kinghorsedick we gotta find this hoe,0,0
"rt @dril: night time falls. im ""corie latin"" now. a man of intrigue. i place a bird feather into my glass of scotch and i never do posts ab&#8230",0,0
@uberfacts studies show that you're a faggot,1,0
a girlfriend is almost a bill lowkey. so at this point in my life where i should be gettin outta my moms crib i'll rather just have hoes.,0,0
which one of you hoes then downloaded that jailmail app....,1,0
white power 2508,0,0
you know how trash of a grown ass woman you gotta be for a nigga to be fucking around 17 year old? 10 year old landfill trash.,1,0
i would like to test and see how long your tongue really is my lady. eggplant emoji @tinashe,0,0
rt @jen_jen_2014: my old man has a white galaxy phone cuz he's a fag.,1,0
rt @23vnds: check out the homie @renz360 for that sole sauce! that stuff does miracles!!! @renz360 @renz360&#8230 http: t.co eecezjrx6c,0,0
fuck that hoe!,1,0
cousin: why is there a bird on your screen me: it's twitter cousin: i poke you me: that's facebook,0,0
the raw footage of these beasts in their moments of candor is so much more revealing and persuasive for helping our fellow white brothers and sisters see the truth than a thousand books could ever be .,1,0
guess rubes doesn't want to go on a date with me &#128532,0,0
"@realgilbert &amp the hunters anthem goes ""al goreing we will go hi ho the dairy o al goreing we will go""",0,0
no i 'm in spanish class at school in canada and we focus sometimes on mexican slang and do n't learn vosotros .,0,0
karina sorensen is a member of the danish peoples party a pro-danish heritage party .,0,0
rt @pettigrew33: don't trust hoes they ain't loyal !,0,0
calling it am early night heartache is a bitch #broken,0,0
rt @_whiteponyjr_: @eric_mariners @jc_1221 peace out then faggot http: t.co qsgycvcvap,1,0
"""if you talk back to me you ain't getting no pussy."" me: http: t.co vgnwcfgvsj",0,0
this looks really good peachy .,0,0
just a young niggah wit a promised future. @caseyveggies,1,0
@g_babyrachi niccas dnt kno bout da art of finessin,0,0
jihadi propaganda ploy:us had gulf countries publish pics of their pilots 2 deflect sunnis anger from itself &amp iran http: t.co pfxyby2c15,0,0
rt @ashlynnfullmer: this is my beach bitch @tonydecola http: t.co ueqoeylafp,0,0
drinking thai-tea while watching male drama queens bitch on facebook. whole lot of snitching going on.&#8230 http: t.co lnvrx9rndz,0,0
rt @ohlawditsniesha: that hoe ain't shit,0,0
you have got it all wrong .,0,0
pity nationalists in britain are busy fighting each other as opposed to uniting and pushing the cause to a wider audience .,0,0
rt @imnussie: i kno u wanna roll w a bitch like me!,0,0
- youtube magyar hadsereg bevonulása erdelybe kolozsvári dísszemle 1940 hungarian amry in transylvania - youtube 1941 hungarian troops enter the ukraine - youtube my great grandfather fought in the hungarian army during ww2 .,0,0
the video clip at the start looked very good and made a nice change from that band of brothers type crap got a lot of respect for the estonian waffen ss guys .,0,0
not only is this case typical of the feral sub humans but it 's a perfect example for our people of how totally out of control they are and that they cannot be allowed to remain among us .,1,0
i saw two blacks there and a few on their website .,0,0
rt @imnottwitfamous: bob marley wrote about peace but all you hoes remember him for is smoking a blunt,1,0
she bet not put me on her gram i got bitches on the gram,0,0
@gforgent bitch what happen to comin thru,0,0
some of these hoes deserve a kick in their vagina.. lucky i aint tryna loose my shoe!,0,0
for starters it would be good to obtain a few hundred thousand dollars for a small farm or a million or two for a bigger one .,0,0
i'm gonna kill bitches today.,0,0
rt @gayathomedad: somewhere out there a redneck is jerking off with a hand he'll lose in a firework accident tomorrow.,0,0
now with over 18 300 downloads.,0,0
rt @hooligans_issue: @aj_swagggg fucking faggots. they thirsty for eachother. they probably fuck behind redemption,1,0
&#8220 @billieboymitch: @vsamone man i was bouta text all the bitches that ever told me that &#128514 &#8221 lmao you should,0,0
glad to see so many people out here seems like we are few and far the way things are out here,0,0
there was an article in sunday 's new york post about some jew fag that was stalking a famous fag `` anderson cooper '' .,0,0
and second of all whites are smarter than asians and if you ever look at bodybuilding contests you will see only whites maybe one or 2 blacks .,1,0
tell us more about yourself .,0,0
flo is a bad bitch,0,0
one has a pretty nice mid-level quality knife set i got from an old employer in 2005 iirc and the other is loaded with a full set of the old hickory knives .,0,0
@iskypeyourmomz @trapgod3sss and i really be thuggin wtf i look like hanging around some lil chipotle jamba juice ass bitches&#8221 like &#128686 &#128686 &#128557 &#128514 &#128557 &#128514,0,0
shoot me a private message if nearby and interested thanks .,0,0
these hoes get thick n fat confused way more than often!!!!!!!!,0,0
was professionally recut for specials and was fed tens of thousands of them but i 'd rather order up the right rounds if i ever make a new hammer nose for it .,0,0
amazing. you know what they say about birds of a feather http: t.co mefmpb3aw5,0,0
ill call you bitch for short as a last resort and my first resort,0,0
rt @dondelarente: i think if biggie saw kandi burress today he would change his mind about not fuxing one of those ugly as xscape bitches,0,0
he is a jewish puppet .,0,0
rt @awkwardposts: flirting with bitches on twitter like http: t.co ev2quysbpo,0,0
@poffalicious hell no man i'm retarded good at situps.. that run was weak tho,0,0
&#8220 @surfboard101: @vomitdatruth lmfaooooo!!!!! u bitch&#8221 i'm using that shit from now on.,0,0
adopt their musical style and hand gestures and you poison your own soul .,1,0
@travistefft i know how you feel....i never thought i'd see the sox win in my lifetime. hope you can use ant's yankees hook up to see a game,0,0
rt &#8220 @killall_simps: black bitches think its ok to clap they hands when they getting into an argument bitch stfu before i steal yo purse&#8221,0,0
simple truth is that sadly they are preparing them for the only future that marxism offers -,0,0
dont you talk when im talking you better mute it hoe,0,0
rt @capflowwatch: apple ceo says &#8216 being gay is a gift from god&#8217 as part of campaign to sell iphone to queers.. http: t.co lze2e0wuyv,1,0
two dyked fightin over a bitch lol gtfoh,0,0
&#8220 @andyydotcom: every female owns a thong &#8220 @ben_dough: if she wear thongs she a hoe lol&#8221 &#8221 both facts,0,0
they blackmail shop-owners and give them protection so they claim .,0,0
rt @whiteboyyx01: behind that twinkle in your eyes i can see the bitch in you &#128064 &#128076,0,0
a primate was the fist to invent a stick in africa a black just stole it from him .,1,0
@ericwithahotdad faggot,1,0
&#8220 @idisrespecthoez: rt @godofmilfs: single moms got that proven pussy&#8221 lol fckd up but truuu,0,0
custom carbine ar one of mine will do 2 .,0,0
fake tits? &#8220 @velvethoopd: a hoe??&#8220 @steph_badd: can u guess what i was ? &#8220 @djzeeti: twitpic your halloween costumes&#8221 http: t.co ecs7nlekka&#8221 &#8221,0,0
that literally hurt my brain and made me laugh while i was reading it it 's so ridiculous that you really ca n't do anything else .,0,0
quote=boyhowdy 8475764 quote killed were joshua pennington 27 of east earl township linda lapp and her husband samuel both 48 and residents of new holland and amy wilhelm 50 and her husband dennis `` butch '' wilhelm 43 of manheim township .,0,0
these bitches really be out here on backpage hoe-ing &#128557 &#128557 &#128557 watch yo bitch she could be on there !,0,0
rt @yankees: victory! #yankees outlast a's 10-9 in 14 innings. eduardo nunez the hero and oh yeah first place still resides in the bronx.,0,0
apple sauce bitch.,0,0
when the entire non-white world is breathing down your neck waiting for an opportunity to kill you anything you do to protect yourself is self-defense .,1,0
@tnkidsfoodporn @oreo ..............&#128530,0,0
@juice__2 i know bout yo wack ass dreads nigger,1,0
rt @ranae_26: you bitches could never be nae ...let him tell you he love him some nae &#128143 &#128145 &#128081,0,0
when it start raining bitches always wana get fucked bitch take a nap,0,0
&#128553 &#128514 rt @williebeaminn: @_vinchi3 bitches they get bat or sumn *ak voice*,0,0
@_lakers4life24 tracy morgan is a sad comparison..... come on try again dwight howard is the most accurate. stupid monkey.,0,0
@ms_marrie i'm so tipsy... i just tried to relate hoes to mild sauce and make it relevant lol,0,0
if @iamshady_ didn't know i love your coon ass cuz &#128514 &#128514 &#128514,0,0
rt @i_eat_pie: dame the type of bitch that go to jail to meet men &#128514 &#128514 &#128514 http: t.co zwttsb9cc1,0,0
@denytheprophecy shit so joel went off and swore at the kid and the kid was a fucking snitch nigga pussy and ratted on him &amp got him -,1,0
"&#8220 @ashlynwynns: i'm a ""mud shark"" because i have black friends. makes perfect sense. &#128514 &#128557 &#128514 &#128557 #idiotic&#8221 @",1,0
&#8220 @hermoufpiece: they be hating on my girl tho but they wish they was the bitch they hating&#8221 this song go,0,0
2 or 3 hoes for everything &#128527 &#128520 &#128526,0,0
thank you for proving our point .,0,0
@tropicth you know. pens for school? to cut all them bitches,0,0
being a peaceful nation today is the same as the embrace multiculturalism and do nothing against non-white imigration .,0,0
@morgansmith_20 ohhhhhh i smell a challenge . usa vs usa next time i see ya bitch ass,0,0
bobby bitch make that body flip you know i don't know karate bitch,1,0
i say take asian obsessed white men and dump them in some third world asian crap whole and never let them come back .,1,0
@dutchbrosplease you're welcome i miss you too nig nog,0,0
now the jihadi networks waking up &amp claiming #raqqa radio &#8220 confirmed&#8221 two planes shot down &amp 1 pilot captured. #isis #syria,0,0
one thing i always tell my lor cousins big cousins my bitches &amp &amp niggah u always gonna be good regardless,1,0
rt @brandontierney: grinding! #yankees,0,0
and that goes for eastern europeans and asians as well .,0,0
maybe blacks are n't better but their body is more shaped to hunt animals .,1,0
@_tee13 @softestmuffin @torahblaze after you spread that filth of urs to that white dog he &amp the good ol boys were ltao on fuckin a monkey,1,0
until you hoes start actually fucking with me then i'll give props but until then you hoes trash &#128078 &#128078 &#128078 &#128129 &#128079 &#128080 &#128522,0,0
charlotte church * * little drummer boy * * - youtube,0,0
yet blacks get all their friends to jump in ?,0,0
even a child has enough muscle to pull a trigger or cut flesh .,0,0
i do n't hate asians i respect asians .,0,0
every white person is welcome here with the reminder to have an eye for the gypsies .,0,0
i retract - always .... always because an animal lacks the skills to properly raise a half human child .,1,0
i have such a horrible perspective of time. i think i might be retarded smh,0,0
if you ain't sucking dick why you sitting there with puckered lips? that's collagen muhfuckin bitch,1,0
now my side bitch my main bitch bc my main hoe ain't feeling me no mo. no mo.,1,0
rt @imdiketurner: &#8220 @__bj_: what yall up to&#8221 &#8226 beatin my meat on facetime wit a bad bitch http: t.co dwdg7dnwxw,0,0
that s how i and my friends were for awhile we have the same beliefs but knew nothing of the wn movement or wn until one day i was searching the web and came across a white nationalist site and there was a link to stormfront on it and from there i told my friends about it and now we will try and spread the word !,0,0
rt @chvntre: sometimes i wanna upper cut this bitch but i don't know if she's special ed or not,1,0
i made you bitch,0,0
what a retard lol,1,0
rt @theegreekgod: soulja boy trash now but i'm not gonna act like i never cranked that superman.,0,0
heroes in the snow sweden - rock & roll midgards søner sweden - oi !,0,0
rt @fazespacely: how bad u want something is meaningless if how bad you're willing to work for the thing u want isn't 10xs as intense as ho&#8230,0,0
ugh&#8230 the bitch name was leather&#8230,0,0
lots of companies moving in many focused on energy sector .,0,0
only americans would hire white trash with ties to international terrorism as police officers.,1,0
you should have just put the money on the counter and walked out with your drink .,0,0
stop smokin' bathsalt charlie brown! #rejectedpeanutsspecials,0,0
"same. rt @tyleriam that was back when i found myself listening to mad """"""""""""real hip hop"""""""""""". zero bitches in sight",0,0
social security .,0,0
emoji ass nigguh,0,0
rt @tweetlikeagiri: when other girls wear beanies they look cute &amp stylish but when i wear them i look like a member of a drug cartel who s&#8230,0,0
the big lips was in the ad bitch,0,0
bruh. sasuke and sakuras daughter gonna be a bad uchiha bitch,0,0
"rt @sir_strange: ""don't be a stupid fucking bitch."" - me to stupid fucking bitches",0,0
i'm glad you 're gay !,0,0
these are much more important in my estimation .,0,0
i still can't get over some of these retards going ape shit over this iphone 5 makes no sense to me whats so ever.,0,0
rt @cuff_no_slut: hate basic bitches,1,0
&#8220 @deepaul19: i ain't got no type white bitches is the only thing that i like!&#8221 #dead &#128514 &#128557,0,0
yea so about @n_tel 's new friend.. all my friends kno they're only allowed one cute darkie friend n that's me! lol,0,0
at least half of all humans are of below-average intelligence .,0,0
rt @hornyfacts: i call my penis the titanic because so many bitches went down on it.,0,0
a good kick from a woman wearing steel toes can break their shin i know from experience .,0,0
everytime i hear the word `` yugo '' i think of that scene in dragnet where sergeant joe friday says `` the department furnished us with a 1985 yugo the cutting edge of serbo-croatian technology !! '',0,0
rt @__prettyblaack: if a bitch think i'm worried about her that bitch overthinking &#128557 &#128514 &#128581 &#128129 &#128582 &#8252 &#65039,0,0
living in a boarder state texas the problems of illegal aliens is naturally a stark reality and let me add that the only solution that i see is the implimentation of u.s. troops as guards on the mexican boarder .,1,0
give them a taste of their own medicience .,0,0
what would yall do?.....i would act like one of them nd act like we lookin for the same bitch lmao http: t.co 7d0jeamuvf,0,0
i hope it is forgotten and we focus on the holdomor and the death of 10 million christians .,0,0
wack bitches make me curve them,0,0
rt @dino_off_ad: them hoes come them hoes go it's a revolving cycle &#128080,0,0
rt @__iamjazz: where is d hoes ? &#128514,0,0
rt @lizzardjurado: @b10oreo yesss it's that one! ooze! this nigguh! &#128514 &#128514 http: t.co 7dbmdas6om,1,0
rt @itscoleharmon_: birth control should be mandatory for some of you hoes,0,0
i looked up his mothers maiden name and it 's dunham according to my sources .,0,0
@sactownprodigy lol just like rgiii and go out like a weak bitch and return the next year and win 3 games,0,0
@patrickkimmis @white1979 remember dad running a rotary hoe over corn after a freeze to knock the dead leaves off after they turn brown,0,0
your tread had been moved who knows where mine is closed so we must trespass on the hospitality of the slavic .,0,0
my bitch from magic city she shaking ass &amp titties http: t.co lpfjviwrqn,1,0
i can honestly say that i have smoked weed and drank as a kid with many groups of white guys and nothing like this ever came close to happening !,0,0
so happy you remind me this i have a little altar portraying a bronze buste of beethoven on my bedside table along with one of wagner he was beethovenian fan too,0,0
i'm surprised the montreal flag gives pride of place to the english st geroge 's cross .,0,0
move the fight over to the other thread .,0,0
how i'm supposed to know you not just a butch dyke if yeen got a beard my man?,1,0
rt @_groovymovie: &#8220 @shane_a1: hmu talmbout match but when i pull up its 30 other niccas wit ya &#128530 &#8221 smfh shit like that kill me,0,0
turn off all pop-up blockers zone alarm and so on .,0,0
he got a cousin named jason that rock da gary payton....now da same triflin' bitches an hiv patient,1,0
s.h.a.r.p.,0,0
the islamic disease is even more dangerous than the more obvious black or yellow disease .,1,0
i gave out handfuls of good chocolate candy and the kids were happy .,0,0
@americaanti you're dismissed bitch. not in the mood for fucktards this morning. #blocked @darknight420,1,0
@chesteredits @nacbiller not as bad as a former psyqo nigger that likes anime,0,0
in many countries the jew white liberal will throw you in jail for longer than a murderer for denying their `` evidence '' !,1,0
"""@a7xdemery: i'm a fucking fag they said""",0,0
my advice is keep with it it 's better to know it and never have to use it then to need to use it and not know it !,0,0
there are entire towns in various parts of texas i have heard that will kindly show black folks right back the way they came from .,0,0
@__angieex3 ik you were pussy,0,0
surprisingly no one has said anything about that .,0,0
#questioniaskmyself why should i be slapping this hoe tuh solve something ima leave it alone..............i never usually listen to myself,0,0
perhaps you should x2 the number of mods so this pathetic situation can be fixed .,0,0
"@bittytang not sure. i think most women have self hate therfore collectively ""women are bitches"" becomes their campaign and men follow",0,0
#iraq gov troops were handed a severe defeat by #isis at saqlawiya -- there's chatter of over 300 soldiers lost &amp jihadis raving about it,0,0
""" pimps up pimps up hoes down "" future voice",0,0
liberia awaits,0,0
senior privileges bitch,0,0
as long as we are tied to the rothschild banking system we cannot be independent again .,0,0
@justin_baez shut the fuck up faggot ass knicks cock sucker your opinion is irrelevant fag,1,0
@mfoani_24 nigga yes you do! take me on a ride in that bitch pleaseee,0,0
rt @partyprobs: if you open a beer and don't finish it you are what is known as a little bitch,0,0
@iixixiii bruhhh i'm joking... don't pop trunk on me i'm just a bitch ass niiiieeegggaaa,0,0
twitter is trash,0,0
classical music is amazing but it 's no good for the gym i have to play some metal for that a new band i have started listening to called spellblast fits the bill nicely .,0,0
@_lostb0y do you bitch boy?,1,0
his commie-jew handler was joe slovo .,0,0
rt @nobeeetch: @tommyreainigga bitch don't nobody care,1,0
@kaylahprettymom lmao girlllaaaa i don't like em chunky anymore.&#128514 &#128514 &#128514 &#128514 &#128567,0,0
"rt @iam_kandiraven: ""you gotta be able to keep a bitch on her feet or she'll be on her knees with the next nigga.""",0,0
i dont drive a ford but i got a s-10 with a 6 inch lift on it 34 inch mickie thompson swampers rollbar and the kc lights on the rollbar .,0,0
there is no greater reason to be joyous than that .,0,0
wtf is this chick singing the 7th inning stretch at the giants game wearing? she's like a redneck carmen miranda. #nlds,0,0
rt @jimnorton: and for the record i think dan snyder is a cunt. the hypocrisy of the nfl is just embarrassing at this point.,0,0
&#8220 @iamkrause: all i see in every #iftheygunnedmedown tweet... http: t.co xwmkac1aw6&#8221 dis be like da colored brady bunch,0,0
hell some places are a buck a round for green tip its hilarious .,0,0
rt @adamschein: great job by the yankees giving brian cashman a new contract. the haters are just wrong. cc: @chriscarlinsny,0,0
@lifeasking naw... i'm trash... keep ya pity hugs...&#128530 &#128133,0,0
rt @it_itt: @docrocktex26 doing nothing as an agenda. unbelievable that the dems failed to use that against the teabaggers. @africanprinces&#8230,0,0
rt @_wintergirl93: i don't wanna hear sgt. #tahmooressi's name come outta the preezy's mouth. he couldn't be bothered then keep his pie ho&#8230,0,0
incredible then when we see nowadays that the world is saying that there is a global village and economies are inter dependent when america sneezes the world catches a cold blahhblahdieblah it is clear that the intention is to move the world into the same economic interdependency .,0,0
so there is no still about the matter .,0,0
we will never forget their heroism .,0,0
don't love yo bitch just fuck yo bitch when i got time to do it,0,0
once we break up ion want the pussy nomore... rt @cprice_504: y&#8217 all really hate @xbox huh?,0,0
@alisha_serv thats wassup how u got bitches sending you booty pics tho lol,0,0
rt @sheeeratchet: when you and your boys discover a hoe&#128514 &#128514 &#128514 https: t.co qhohalwqj2,0,0
i wonder why this has been introduced i would n't trust anything that is being taught in our schools - nothing in our schools is for the betterment of our white children and anything that has been newly introduced especially in the times we are living in now i would be highly sceptical .,0,0
"&#8220 @bixxhmakemerich: if u ask me every bitch gay&#8221 or ""bi""",1,0
should i go for the .45 and knock em down or should i go 9mm hi cap since its like an infestation .,0,0
rt @__tharealist: sum hoes be smoking to look cute bitch u better inhale that shit wasting weed,0,0
rt @itspoochflair: that bitch ugly rt @titsandlickher: daughter. http: t.co lbozmlfbox,0,0
@mightyy23 well i for damn sure ain't putting on no pussy ass romo jersey,0,0
my french teacher at school found one way to get us boys to concentrate put a french woman with big boobs in front of us .,0,0
rt @josecanseco: i do not have bitch tits,0,0
yep i totally agree the minute the jew press see 's the klan outfits that 's all they will talk about and justify the white murders .,0,0
&#8220 @souljaboy: @kmichelle shitty pussy &#128169 &#8221 &#9996 &#65039,1,0
@matt_schiffer @tcobryce nah its bc i'm a bad bitch,0,0
started the defeat of the soviet union and now leaders in the fight against islam !,0,0
communism is no laughing matter and should n't be impersonated for intentional ' rebelliousness ' .,0,0
@alwayznpolo fuck all cops. and fuck you too tarah. bitch your elongated nose is shaped like a horses dick. @tarah_dactyl_,1,0
i remember when my fifth grade teacher told us this story it made me feel special because i was the only blond kid in class .,0,0
i want to beat this bitches ass soooo bad,1,0
@i_gotone he had the hoes too,0,0
bomb your house then fuck your bitch. all hail al qaeda,0,0
sex should be a reward in a relationship. nigga has never done anything for you whatsoever yet you still give him the pussy...smh,0,0
i have just dispatched a pm to a nember of staff politely suggesting that this forum would be more properly renamed brentworld potato land the orange playpen trollsville paisleyland londonstormfront `` ulster scot '' pixie-land smilie city ..,0,0
we are so excited about this baby .,0,0
good mernin faggots http: t.co 3zptpqfktl,1,0
making brownies,0,0
a very diverse bunch,0,0
taught ma lil niggah how to treat a girl,1,0
my dad's a fuckin dick bitch i made your ass supper you're not allowed to come home mad,0,0
she a bad bitch period. but she didn't have to get these big ass implants &#128514 fucc http: t.co dd5iu85lpx,0,0
&#9733 best asian massage on the park slope --top rated spa &#9733 718-622-0221 - 24 http: t.co iucrwofdts,0,0
@gusandrews hey! i'm still on lambdamoo. and it really is empty nobody to talk to except that asshole bird...,0,0
as for a white person being of wholly or mostly of european descent im not so sure of that .,0,0
rt @1smedia: when a hoe gets too friendly with bae &#128545 &#128548 &#128127 &#128298 http: t.co figgthzk0l,0,0
i bought hummus and broccoli. i just need snacks and shit. rt @omgitstamz: i need to buy crackers and shit,0,0
&#8220 @vabtwin8211: @vivalaquintaa agreed eating pussy is so much better&#8221 they both nasty,1,0
rt @kingtunchi_: you bitches ain't a #100,0,0
rt @olmelonhead: when bitches spread rumors about you &#128520 https: t.co 21wovyb50m,0,0
rt @niallofficial: absolutely perfect day in london! suns out! gona be a cracker at wembley tonight ! yeaaaaahhhh!,0,0
well lets just hope she does n't get thrown onto the same pyre that she wants to burn antisemitic books on .,0,0
a couple of white woman who speak the full truth and name the jew !,0,0
rt @yankees: show your support during #fleetweeknyc with #troopthanks. you could be on the @bofa_community billboard in times sq! http: t.&#8230,0,0
bitch you're the ugliest cunt ever.,1,0
where 's lenny pitts ' article on this one ?,0,0
the only hope for these pups is a good clobbering and re-education,0,0
@jonnytooswollen bitch,0,0
@femshaveballz have u spent significant time in any ghetto or witnessed the years of terrorism committed by police in the black community?,0,0
@jalendgaf @courtniclark &#128308 &#9899 &#65039 &#128308 &#9899 &#65039 &#128308 &#9899 &#65039 no pressure hoe,0,0
i find that video disturbing at best .,0,0
your in ya cell 22 hours a day here u dont in general walk around the landings .,0,0
some of these niqqa a straight pussy whipped &#128165,0,0
@firemunky when did we become a nation of giant dripping whiny pussies anyway?! make this dude president! of iraq even. he's the man!,0,0
"rt @truenovacane: back in the g getting pregnant was a big deal now these bitches getting pregnant &amp its like ""what else new ?!""",0,0
thanks for coming,0,0
@artbylecardin @deeiiggee @amy0813amy &#128529 and on that note i'm out dis bitch,0,0
some nice pictures and videos too .,0,0
this thread has reduced me to tears so many times that i sometimes avoid it and yet i thank the op for it,0,0
i have seen a picture of a non-white soviet soldier in berlin after the fall .,0,0
bussy rt @mrtriskaideka: is that avi pussy poppin on a handstand??,0,0
