message,hate_speech,chess
im allowed to trip on my bitch she cant trip on me tho,0,0
@vernon1488 this is my female grand champion jesse. she heard a bird outside. http: t.co 1oinieej9c,0,0
@kieffer_jason bitch what time,0,0
brass super blackhawk dragoon grip frame .,0,0
rt @kingof334mobb: don't tell your side bitch your family business that's none of their business.,0,0
"you are a boy you dont say ""clutch"" fag ass. that's that bitch shit lingo tf.",1,0
rt @tailorlamar: yall niggas is hoes.,1,0
rt @jonnyfootbali: fuck bitches get touchdowns.,0,0
lol,0,0
i was there a few weeks ago .,0,0
hell to have a teacher like this .,1,0
this white bitch had the fuckin nerve to call me a nigga&#128078 when shes the one payin for her lips to get bigga&#128514 &#128564,1,0
**** off bulgar turkic peice of * * * * and * * * * ustasha kosovo belongs to serbi̇a get used to it however much you hate serbs also by the way makedonia belongs to greece not bulgayria,1,0
never know they could find you or me or anyone else undesirable in their eyes .,0,0
@trillvanillaaa bitch,0,0
beeline tv - watch online tv - free internet tv - live tv channels this has got a number of japanese tv links for streaming .,0,0
"its so many bitches n their friends don't like me all because of one nigga. a nigga that ""i"" will &amp &amp still have .. &#128553 &#128525 &#128536 &#128155 &#128153 &#128143",0,0
they like to keep cops out .,0,0
"rt @smackhighaz: ""seton catholic where their own students talk trash about how low of a division there football team is in.""",0,0
rt @terrywigley_: @wagggggie iphone 5 bitch,0,0
&#8220 @dlogue22: asians have short beds my feet are hanging off the edge of the bed &#128514 &#8221 cuddle me bitch i'm right beside you,0,0
jesli sa to sie chowaja albo nie wiedza co to stormfront .,0,0
you poor soul rt @vicd713ent: cuz fat bitches the only thing that i like,0,0
i will not leave my nigga but you can be my bitch too #idgt &#128526 &#128175 &#128074 http: t.co exjvkjcxez,0,0
pretty soon there 's not going to be anywhere left to run .,0,0
or just plain hatred ? whatever it is it is a terrible thing to do .,0,0
rt @yunglex3_: don't want a good girl hoes is his choice,0,0
it almost reads like something out of a science fiction novel .,0,0
rt @t_grun: yeah i checked my connection i have fucking wifi. did you check if you were being a lil bitch nigga? http: t.co 0kvf0rewjd,0,0
@longlivechris__ @marvelcomicswag but s he got a pussy now which makes him a her. and she's bad. so..,0,0
acid yellow http: t.co hkpom1im,0,0
@huntermoore happy cuz i woke up white and not a nigger!,1,0
rt @jenny_barajas: &#8220 @fazeybaby: quote this tweet with the funniest pic in ya camera roll &#128514 &#8221 this bitch started it all&#128514 http: t.co 8xqcxuo&#8230,0,0
rt @dirtyskimask: lmaooo friday after next? &#8220 @1stname_bravo: you like that yo son's a fag?&#8221,1,0
@shakiyateniece @celebrity_ke she said she aint tricking off on them hoes...lls...foolish,1,0
yes they all know i have felt this way for year more than i can to think about .,0,0
celtic means white trash. if someone says they're celtic it means they're white trash.,1,0
rt @audrianareye: that's my bitch man i swear,0,0
@staygetnutty what u doing bitch boy,0,0
rt @kingtunchi_: them same hoes that was fucking my dick turn on me lol fuckem tho!,0,0
@juicygenie can a quote this and tag a bitch,0,0
i was just curious as to know what country everyone 's ancestors came from in sf .,0,0
@alexisxisabel death to attention hoes,1,0
rt @traplordhoe: when your main bitch friends see you at a party ... http: t.co dw7fu9l9y2,0,0
me and my nigguh stay doin it,0,0
rt @lpietrantonio: iggy got a fat ass but other than the bitch look like a flounder fish,0,0
i'm a bad bitch!,0,0
thank you,0,0
its disgusting they these foreigners come over here stamp their feet and jump above good irish families and get what they want .,1,0
rt @youngmoneykem: @scottvohar @matty_kem nigga i'm just popping molly &amp stepping out. you bowling bitch don't come at me,0,0
the reality is that the white race is a minority race .,0,0
"this bitch said ""bookie spend the night with me for a week"" wait.. what? you got me fucked up lol",0,0
i can tell when certain and specific people are posting on a group corporate fb twitter page by the consistent retarded hashtags #makeshitup,0,0
jews !,0,0
stupidity is it 's own punishment .,0,0
who the hell taught you how to fuck bitch toot it up,0,0
i was very inspired by moran 's writing .,0,0
id say thats an example of upper class looking down on the lower .,0,0
@deadlygilinsky drug buddy pussy money bitches weed,0,0
i know this one hoe on twitter right now that's catfishin shit !!!!!,0,0
share and prepare !,0,0
rt @jdollasignnn: @16stanleys &#128514 &#128514 &#128514 &#128514 i'm so weak! ima go stalk him now lmfao! u lucky bitch &#128557 &#128148 &#128553 &#128514,0,0
this guy seems to get it but otherwise : sorry jigs you 're on your own,1,0
@yajairab2 im not a nigglet &#128532,0,0
http: www.irishdemocrat.co.uk anonn...ous-mysticism http: www.midnet.ie connolly irishd...ndecjan98.htmlsinnfein i.r.a.visitauschwitz:http: www.utvinternet.com newsroom ... ? id = 52367 & pt = n,0,0
rt @thebardockobama: people downloading time hop to be reminded they were faggots a year ago too,0,0
@rickygervais boring&amp hack allah and mohamed are also against fags.please mention them as well.did god take away your balls as punishment?,1,0
hiv aids is n't killing them off fast enough .,1,0
i fell asleep on the couch with a blue tongue skink on my chest one night and awoke to him biting my neck i guess my adam 's apple set off a feeding response .,0,0
that's called white flight and it 's why the city centre of almost every major american city is now predominantly non-white .,0,0
@urbasicyabish let's go see the wolverine hoe,0,0
our schools are horrible all they teach is telling kids to be liberal and respect people of all races and take no pride in your own .,0,0
http: news.bbc.co.uk 2 hi africa 6217719.stm there you have it folks nigeria is acting like one big ghetto queen squeezing out more baby negroes for a bigger handout from the government .,1,0
every spic cop should be killed. those pigs only got their job to 'get even' but white people never did anything to them.,1,0
hahahhah the amount of whites in my town has gone up and all other minorities have gone down !,0,0
"@teamsky yellow in paris! fantastic effort from #allezwiggo and #vroomfroome..now just the last stage up for grabs #gocav #tdf12""",0,0
rt @brendacoyt_3: @tonymartinezz15 &#128530 &#9995 naw bruh member when you said that it was your snow -.- and your bitches &#128514 &#128514 that's my cake &#128079,0,0
i really want a sports star to get a pet monkey and name him achilles.,0,0
@red_is_raw lol yeah birds be chirping outside. bastards.,0,0
rt @moniqve_: hoes be mad at you cause your nigga wanted you over her &#128564,0,0
molly and ellie need the teas so #cafeshaw bound i go. everyone else is off to amsterdam i couldn't get time off so hey ho 8-,0,0
like out of no where you've become an inconsiderate bitch and i'm beyond done with your shitty attitude #backup,0,0
we knew that these structures were built by sub-saharan blacks in the same way we knew that the civilization greek and romanian built by white europeans .,0,0
now the bitch tryin to do vids too? gurl sit cho ass down,0,0
cuz its 187 how im killin these hoes,1,0
@tayscalf @protrill fuck em right in the pussy,0,0
@__black_jesus bitch u know what i mean spell champ these nuts,0,0
but bitch you gon shave or wax that pussy before i bless it foh.,0,0
&#8220 @friendlyassh0le: how bitches be looking the first day of school. http: t.co opskh1xzgb&#8221 &#128514,0,0
@michigannews13 an coaches dont put them in positions to be successful the offensive struggles can all be put on gardner program is trash,0,0
eat the pussy like http: t.co x0jdphnw53,0,0
wish i had a brownie or a dab to knock me out rn,0,0
rt @lysettemariee: jamal is a fool &#128514 &#128514 &#128514 first he called me a leprechaun then he said my heart cant be blue or purple. it gotta be yellow or&#8230,0,0
"""@unholy_jack: these harbor bitches are all ""party bus hoes"""" lol all?",0,0
side hoes need rounds too... rt @peachpapayya: they always play stupid hoe song back to back,0,0
@charleeredz13 your gay stfu dumb monkey,1,0
&#9733 best asian massage on the park slope --top rated spa &#9733 718-622-0221 - 24 http: t.co br7el4zxrw,0,0
find other gardeners wild plant enthusiasts and fellow believers in your area who you can band with .,0,0
"once again...hello hardin county ""@thedrunkstory: ""everyone knows a hoe named ashley"" - hsn""",0,0
rt @caymarieee: some bitches turned on me with bitched that once turned on them. &#128121,0,0
rt @louievree: just cause i liked a photo from 32 weeks ago don't mean i'm stalking you bitch you just don't look as good as you used to,0,0
rt @nikowavy: a lot of bitches like to gamble but not with money. they put their emotions feelings and heart on the line.,0,0
this family that wants to complain about gays should come to san francisco and raise some hell at these gay pride events .... a much better target ..... and these people in san francisco openly blasphemied christ with their parody of ' the last supper `` as their poster for their last event .,1,0
@capodaasshole lol that hoe for 5yr old,0,0
people know their nationality not from books but from birth and they are exactly what their parents told them that they were .... your case is different you are telling to your parents that they are not what they are telling you that they are .. that it a case in a billion,0,0
@2legit4that lmao &#9995 excuse me bitch?i am not soundcloud,1,0
well lets just hope she does n't get thrown onto the same pyre that she wants to burn antisemitic books on .,0,0
@equallydestruct lmao don't fight me you don't know my ghetto ass school dude i highly doubt that since i don't give a fuck about it,0,0
going comfortable then a hoe today gotta be relaxed for prom &#128526 &#128076,0,0
rt @harmssy: rt @strangekeith: &#8220 @quanndadon: word rt @tan1aaa: having zero hoes &gt &gt &gt &gt &#8221,0,0
being a sober soul just wasnt interesting.. bitch im living #5spmg #ggl http: t.co w58q6hr20j,0,0
&#8220 @scoop82294: if you don't have your read receipts on you a bitch&#8221 the bitchyest bitch ever,0,0
the chechen beast was one of those who committed killing in the name of allah against our russian brothers like the theater in moskva .,1,0
rt @notworldstar: when you drop all your hoes for one person and y'all don't end up together http: t.co llvitxwemx,0,0
rt @uptmillz: you can buy milk w wic guys rt @verniemack: #qtna rt @major_k8: how y&#8217 all bitches gon breast feed wit nipple rings? &#128563 &#128534 &#8220,0,0
rt @truckshorsesdog: coincky~dink http: t.co 53bnmfyqza,0,0
so.. she is getting food stamps from a state she has n't lived in for months ?,0,0
rt @theerealgemini: listen here &#8220 @verbally_abrupt: bitches cheat on they bitch... but be soooooo hurt when they bitch cheat back.&#8221,0,0
rt @rock76_: @1waynostra we just trying flip an ounce to a p in dis bitch!!! im still out school bro next week im out dere doe,0,0
some parts of london are more british than others .,0,0
"rt @taywest: when hoes call other hoes ""hoes"" http: t.co 39yopnqqau",0,0
twitter is trash,0,0
play these hoes like the lottery,0,0
yes there 's many of us in the chicago area .,0,0
that was me .,0,0
rt @tristabee: you used to be the shit but now you ain't shit bitch,0,0
rt @blackkhippiee: white girls date black guys who hate black culture and they let their stupid ass white girlfriends talk shit and say nig&#8230,1,0
rt @pterosaur: is nick jonas a hoe for squeezing his dick? is nick jonas gonna have leaked nudes? is nick jonas less of a role model?,0,0
@gregorious13 i don't understand it there's trash cans dumpsters everywhere and if there's not just wait till you go somewhere with one.,0,0
rt @drewmking: @joely_poly @victoria_finae he plays for the yankees right?,0,0
1year 3months later 194lbs,0,0
i love steven seagal films and i love all nicolas cage films windtalkers and the sorcerer 's apprentice included .,0,0
visit http: holocausthandbooks.com today,0,0
rt @thatniggakeek: remember in a relationship.. her friends are not yours.. &#128581 they'll let her be a hoe...,0,0
youtube - broadcast yourself .,0,0
@_cblaze @barbod6fcb @oddbeast man bitch am not gonna do a damn thang if u don't like what i got to say then unfollow me,1,0
dis morgan hoe in da middle of erything....,1,0
thanks for the e-mail and addresses .,0,0
eagles are fucking cunts http: t.co nk2co0snnv,0,0
are there any ple`s started yet then ? and if so where are they so we can check them out maybe we will move to one .,0,0
this looks really good peachy .,0,0
seems to me that aluminum is lighter softer more prone to distortion and creates more friction as well as corroding more easily .,0,0
i did everything but trust these hoes !,0,0
thanks though .,0,0
sure seen a few munster fans with it too last weekend .,0,0
i've said all there is to be said on your ignorance and with that the village idiot will always be the village idiot .,0,0
ha.. who can get the pussy quicker these days,0,0
fuck you fuck you you stupid cheating bitch go lick a dick and die ur a stupid nigger bitch,1,0
i hate the word racist it makes people being called racist think that they are doing something wrong when they the immigrants coming here are doing something wrong,1,0
rt @nekkohbk: i stopped caring about mcm when i noticed dykes where getting chose before me,1,0
i think it good strategy that we start these in small areas then grow outwards. perhaps 2 close communities can merge if they get big enough .,0,0
yes for too long whites have remained absolutely silent about the establishment and its media welcoming everyone else 's community profile but theirs .,0,0
where have you seen the initials 88 77 ?,0,0
so i bought condoms for my party at rite aid and the lady gave me a dirty look just now i came back and bought trash bags #imagineherface,0,0
just for the record i have never bought a rap record or voted for any black politician .,0,0
i love to feed the pussy,0,0
"""the water isn't yellow i'm a healthy student""",0,0
i don't give a fuck about yo gal yo wifey or yo boo came here by myself bitch i'm tryna bone,0,0
&#128553 &#128553 &#128514 damn roaches got dicks n pussy to be doing this lol??? http: t.co oiixcfos3m,0,0
this subway worker is being a major bitch to a soldier. come on show some respect,1,0
you're unattractive &#8220 @therealalonig: $10 000 dinner dates with yo man bitch. #pow @karrueche http: t.co krfe8nxwnz&#8221,0,0
but no one talks about the real problem .,0,0
it is fucking retarded how i can't say a single thing in this house without some blowback.,0,0
rt @sassisissy: this assholes mother should have shoved a coat hanger up her pussy &amp gouged him to death when he was a harmless fetus http:&#8230,1,0
@smokeabluntdgaf @haiimbreanna you guys don't get evolution do you? you only share a common ancestor with apes.,0,0
i just wanna get lifted &amp fuck exotic bitches!,0,0
@pablomucholive she a hoe not a housewife &#128527,0,0
see i peeped it &amp pussy is power,0,0
i think the uk is more of a lost cause than the us. london has made tons of concessions to non whites .,1,0
to understand ancient egyptians you should read up on modern egyptians .,0,0
@saucygyro niggers fell off,0,0
"""eff it. let's go after the cripple."" http: t.co ksamx1jpfv",1,0
i saw it on opp.now i know what your name stands for.congrats you have a nice looking boyfriend.i read opp once and awhile to see if they took my pic off of here yet and put it on there .,0,0
somebody put a sticker on my dogs cheek &#128530 &#128574 bitch,0,0
i wish ppl would learn how tf to stay out my business i'm a grown ass man . i go where i please . mind your damn business bitch,1,0
it was from a lady though and the girls here might want to give this a try i did .,0,0
rt @theasacrawford: you shoulda learned how to bake cuz bitches love cake,0,0
this mint brownies recipe is made with almond flour coconut palm sugar coconut oil and coconut mi http: t.co xzzfdolzdn,0,0
&#8220 @fliirtnextdoor: phat pussy &#128525 &#128553 &#128166 &#128166 &#128166 &#128520 : http: t.co cbel8h29e1&#8221 that looks like a scrotum,0,0
gotta travel light governor .,0,0
i would love to ask `` whats to concider ?? '',0,0
i'm mattwho da boy hoe check me out i do some amazing shit,0,0
my mentions &amp tl moving fast af sorry if i'm flooding yo shit i'm lowkey tryna get off this hoe for yall,0,0
&#8220 @lopezwhs: you little stupid ass bitch i ain't fuckin with you &#127925 &#8221,0,0
rt @ayoooitsjelly: some niggas act like straight up bitches,1,0
the only way you be able to do a photo like that today is to hire actors .,0,0
it is down to the eu.we have no say anymore on any piece of scum coming into the country as long as they have an eu passport,1,0
niggas see you wit da yellow dey wanna hit you up &#128530,0,0
i be waiting for a bitch to sneak diss i'm @-ing idc &#128514 &#128581,0,0
rt @sickipedia: i drove my daughter's guinea pig to the vet's this morning. i'm quite handy with my new callaway golf clubs. #sickipedia,0,0
14 88 .,0,0
that ass so retarted it belongs on a short yellow bus.&#127825 &#128652,1,0
"rt @andresdavid: saying ""who cares?"" comes from a privileged position. may you never experience what a queer person goes through and may &#8230",1,0
"i'm dry humping hoes tonite bussin on they costume so they man deal wit em later. rt @me_rong: somebody girl gettin fucked tonight""",0,0
i live near battle ground wa and vancouver wa seems like more wiggers and minority supporters around town standing for leftist b.s. would n't mind knowing some people out here again .,0,0
"i was literally ""trappin"" when drake dropped that ""take a bitch from any nigga that's what we do!"" line. i can taste the hennessey now",1,0
i sure hope you 're right .,0,0
there is a massive push to ban the confederate flag so we are showing support for our southern brothers and sisters .,0,0
tell them lie speakin lips they should try pleadin 5ths more often bitch and refer to me as your awesomeness.,0,0
paige better text a bitch lol,0,0
nvm it's all good nothing is wrong with bitches :,0,0
when my right hand get out niggas gon remember why we tru loyal pussy,1,0
so i we gotta find a new house because the land lord being a bitch but we getting a waaaay better house so it's all good lol,0,0
haha !,0,0
@skyereyes_ @keanabermudez yoooooooooooooo lmfaoooooooo im schlumped !!!!!! &#128514 &#128553 &#128514 &#128553 &#128128 i love my bitches &#128111 &#128111 &#128109 #squaaaaad &#128514 &#128553 &#128514 &#128128,0,0
kindest regards je .,0,0
rt @chanelpuke: me: goodnight moon moon: goodnight lil bitch,0,0
may they all get mad cow disease .,1,0
bitch you knew i was on your trail &#8212 mybad http: t.co smpitrczsa,0,0
i'm new to this so here it goes looking for wp girl in ft.worth texas 18-35 that likes the outdoors and partying e-mail address in profile,0,0
these bitches ain't to be trusted...,0,0
"rt @toucherandrich: wow he didn't just call them bitches from what i could see it looked like brady told the crowd ""f*ck you bitches! ...",0,0
holy sheep shit i haven't been on instagram in a coons age im seeing pictures from like 20 weeks ago haha,0,0
maybe some asians will complain because a asian kid is used for the adoption when most asian countries will not adopt out to gays .,0,0
rt @nightvaleradio: a quick lesson on the birds and the bees: the birds are looming oily sudden. the bees are bulbous shrieking hungry.&#8230,0,0
not just that but many people who adopt kids are capable of making their own pure white children .,0,0
niggas already acting like bitches so why not get a real bitch right? hell if you gone act like a pussy i rather just have one. shit.,0,0
guess i will have to find a new favorite movie .,0,0
@rightway2 getting into people's faces? lol yet u r the teabagger all over my twitter dash. shut the fuck up already.,0,0
http: www.youtube.com watch ? feature ... v = trlwaksmkha# !,0,0
we should start gangs of our own and kill them and rob their homes is this what the liberals wanted as `` diversity ? '',1,0
stuff like that needs to be shared on facebook to wake canadians up .,0,0
when she's a straight up hoe but doesn't suck dick.,0,0
only basic bitches workout at planet fitness,0,0
rt @nofuks007: shout out to all the bitches who don't have to dress half naked to get a mans &#128694 attention. stay classy!,0,0
me and pawel .,0,0
my mother was a teacher and a fair while back thought colored folks were wonderful misunderstood creatures but after teaching a majority non white class for a couple of years she no longer thinks they are all that great,0,0
"rt @toyaaa_k: ""if having hoes excite you you still a lil nigga"" &#128581",1,0
wake up bitches,0,0
be mean or rude to my little sister again and i'll kick your ass. it applies to all of you little snooty bitches. k thanks.,1,0
these upa-american scums are welcome to stop by my house i have a surprise sorry i 'm not in donetsk yet just matter of time `` https : www.facebook.com truthfromukraine ? fref = photo,0,0
rt @bombfantasyyy: if you aint fucking me feeding me or supporting me your opinion is irrelevant bitch.,1,0
welcome to the forum .,0,0
rt @devineleven_: hey slim thats my girlfriend screaming in the trunk. but i didn't slit her throat i just tied her up ! see i ain't like&#8230,0,0
someone tell this hoe to turn on lion king,0,0
a lady approached me asking me if i was religious and when i said no she scolded me on how i'm going to hell. see you there crazy bitch &#128520,1,0
@jessespector bird hats &gt every other hat,0,0
mace for your wife charlie brown? #rejectedpeanutsspecials,0,0
now i use soulseek click here for my downloading .,0,0
da house next door to me been sold to honkies,0,0
"rt @goatraplines: chief keef changed the rap game when he said ""bitch i'm cooler than a cooler""",0,0
hey waterfall what if a mulatto looked white and claimed to be all for the survival of the white race ?,0,0
tell the hating niggah stfu,1,0
"""@adorezoey: how u gone bring ur side bitch to a game where you know ya gf friends at ?! &#128553 &#128553 &#128553 &#128553 "" i swear!!!!!",0,0
getting someone else to do our dirty work got us into the mess we are in today .,0,0
youtube - mad max & feral boy mad max and feral boy youtube - mad max 2 - feral boomerang kid feral boy throws sharpened boomerang and kills bandits,0,0
dat nicca had jordan cleats!,0,0
@its_selenaaaa karma a bitch bruhh,0,0
no hoe shit or roxy shit but dawggg i swear i ain't knw kia no how to fight...,0,0
vox was a romantic .,0,0
rt @im_jessicaaaaa: @joytooawesome @vintage_monroe_ eat my pussy&#128539 &#128570 &#128166 &#128166,0,0
oh you got a new bitch you think you got a new bitch ...,0,0
they should be forced to wear the hijab to show that they are different from us .,1,0
the english policy was one of extermination from day 1 .,0,0
where 's lenny pitts ' article on this one ?,0,0
@watch_scenario destiny will make titanfall it's bitch,0,0
researching your topic and facts is as important as compsing your essay .,0,0
nope! it's just yellow otl,0,0
vagina flavored bacon bitch,0,0
our enemy has the sheep already and they 're doing more to destroy us than many of these `` lions '' of ours are saving .,0,0
getting every dolla out this bitch,0,0
you can only say the word negro if it's attached to the word league. then we're totally cool guys.,0,0
aghh! i took my 15minute break to relax for a bit not to here this bitch yell&amp complain! &#128530,0,0
"rt @toofab: finally! warner bros. making superhero films starring a woman person of color and actor who identifies as ""queer"" http: t.co &#8230",0,0
hey all of you are not alone in this brothers. there are so many more than you will ever know. i am one of them and i am proud to be very white .,0,0
it 's usually not consensual .,0,0
i am disgusted by the amount of white hate and brown love that teachers try to pump into my 16 year olds head .,1,0
rt @toddknife: full @weakenednachos set except the last song from southern darkness fest last month. who's the ape on guitar? https: t.c&#8230,1,0
best behaved kids ever at mommy's commercial audition. oreo mcflurries for everybody! #proudmom&#8230 http: t.co 9hfnsmalcu,0,0
amen brother ..... you did say it like you been there ... they talk crap and if you show fear they 'll be on ya fast .,0,0
have you been in studentski grad in sofia you should go and see young student girls from fyrom geting down with bulgarians serbs and albanians get ur booty too viki raleva veliki brat пс.во куманово секоја втора е со сиптар хаха,0,0
rt @kissmy_klassy: exactly. .same shit i said&gt &gt &gt @im_yung_jay: so nobody think mimi was outta line for inviting stevie j to the gay nicca v&#8230,1,0
rt @weloveki: hol on bitch &#128553 &#128514 &#128557 https: t.co ryesvyai2u,0,0
"""@bro_hen314: #eaglesnation and every #eagles need to see that pic i just posted because that bitch just said the most racist shit""",0,0
&#8220 @lopezbrittaney: how do you have a beautiful female and still find a way to fuck w ratchet hoes.. i don't get it&#8221 &#128079 &#128079 &#128588 &#128075 &#128588,0,0
#shoutout to my #exit47 niccas! #salute,0,0
i'm about to start calling out people and why they do retarded things,1,0
rt @chiefkeef: that pussy ain't yours broski. it's jus your turn!,0,0
i have two photos on my phone and i do n't know how to upload them at the moment .,0,0
rt @thefunnyvines: crazy bird https: t.co xuve34qenh,0,0
"girls be tripping with that ""you got hoes"" shit i do know other girls that are my friends!",1,0
i was just about to say the same as draiodoir .,0,0
rt @liveanduncut: it's a lot easier to let go of a girl if you find out she's been giving the pussy out like goodie bags at a birthday bash.,0,0
niggas not stepping up they still tryna get back in the day kinda pussy lol,0,0
rt @_mykalaj: @whitakerc54 blame it on the yellow chucks lmfao,0,0
https: www.youtube.com watch?v=frh48adas1a racist hate crime - youtube what to do about racist behaviour ?,0,0
rt @thexbone: twitch plays call of duty. enter trash talk in the chat the auto-aim will do the rest,0,0
rt @ockfromdablock: i'd go crazy if these animals like them grabbed my mama like that. i ain't going out like no bitch&#128548 http: t.co sulnmnc&#8230,1,0
no this little hood bitch did not just try to take me to task for joking with my niece about not being a lesbian. ch! &gt _&gt,0,0
police : suspect in u.va. case linked to 2009 homicide virginia state police said monday that a suspect charged in the disappearance of a university of virginia sophomore is linked through forensic evidence to the abduction and murder of another college student five years ago .,0,0
@erinscafe if i have to watch baseball i actually go for the mets because jon stewart. and fuck the yankees.,0,0
"hate a hoe that think relationships are seasonal.. ""winter comin let me get me a boyfriend"".. sound dumb as hell..",0,0
that's how i know the pussy is ready for me &#8220 @whoisashanti: @vroomdet @tiemyduragboo white people gay.&#8221,1,0
@classy_girls bruh u such a pussy just talk,0,0
shitting on these crusty hoes http: t.co 1oohx1y6xt,0,0
@marco_spatula stop looking porn fag,0,0
mall owners and commercial developers will be hit particularly hard .,0,0
rt @kinloch_bang: y'all hoes and y'all plastic ass bodies maaaaan smh,0,0
rt @swizzzy: i know she a hoe if she believe in astrology.. ima make a sign for that.,0,0
rt @bigjonbul: the stars wink knowingly and smile at each other when they see two lovers kissing on a secluded bridge on a balmy autumn nig&#8230,0,0
every bitch was born to break a man,0,0
@eharmoniee first second an third mistake...&#128514 &#128514 i been hearing it wus trash tho...kinda wan give it a listen kinda dont,0,0
tf bitch do mine,0,0
@lovelyaumeri i thought you was talm bout the school wifi i was gon say all you had to do was ask a bitch &#128514 &#128557,0,0
@littlenamms @karon_avila she doin homework you jiggaboo. let her be,1,0
"rt @zachthorpe78: ""the trash generation""",0,0
i have brown eyes and would not trade them for any color .,0,0
rt @sweethunnielips: lookie here folks i'm not a chocolate thick natural haired female nudes=trash,0,0
"@pimpbillclinton @tareksaadmisr that's arabic for ""you one pussy gettin motha fucka""",0,0
that is good news when i was in norge ..,0,0
"rt @superi0r_422: my daddy told me not to date a man with soft hands lol... either he doesn't do hard labor or he's a ""faggot"".",1,0
these bitches need to be called out i'm sorry http: t.co rin49m54fk,0,0
@exurbankevin birds of a feather flock together? @subbeck,0,0
took an east asian art course in college myself .,0,0
i went to max for my crimes being of a violent and racial nature i went to super max for violence within that maximum unit. there are people in super maxs who only have a few years to do it just all depends .,0,0
maybe before 1789 .,0,0
after seeing kansas play duke a couple weeks ago i could tell you i'm surprised that charlie weis has been let go...but i'm not.,0,0
rt @mrperfect_22: most of these niggas go broke for these hoes !!,1,0
i must have pissed this nigga off aha um because he my hoe &amp he acting outta line &#128514 &#128557,0,0
@ittybittyber playas fuck up too lmao but that's like on trash forreal you a crazy one i see &#128064 &#128064 &#128565,0,0
i ain't got time for a hoe tell her hop in the whip &amp shut the cadillac doe,0,0
@innerslutty i got u bitch,0,0
let us know when you 've joined and we can give you another well-deserved cheer .,0,0
@wclemons @thejoelberggren @anthonycumia you little fag. at least i will fuck a woman to have kids. plus work to support them. hipster homo,1,0
wait. what in the mudda cunt hypocrisy,0,0
i believe that team owners want to make money first and foremost and would n't sacrifice team performance and or millions of dollars just to put more blacks on their teams .,0,0
rt @kxllcity_: why do females think its cute too be rude af all the time and mean for no reason that shit aint cute bitch,0,0
i would move to surrey just outside kingston upon thames ok kingston is infested but outer areas are not too bad inner london is just a joke,1,0
&#8220 @crowdifornia: we agree... do you? http: t.co 4diz5nkymn&#8221 fuck yes i do! send those illegal wetbacks home!!!,1,0
in consideration of the word ' satan ' within such a context the notion of satan worship to worship ones adversary is an altogether stupid thought .,0,0
rt @yurugly: niggas these days will walk 10 miles to get some pussy. &#128557,0,0
hate when my hoes get out here an start actin single smh. #dezhoesaintloyal @bbuff30 @sophiefairman1,0,0
run that nigga you don't want that nigga but i need a bad bitch that's hotter than me,0,0
shocking this is a similiar incident to that of a boy in england recently who was killed by muslims for wearing an england shirt .,0,0
as in business admin bachelors may have to wait because the college system in california is falling apart fast with tuition skyrocketing and admission shrinking .,0,0
get your nasty ass out of my snapchat bitch,0,0
@zach_dorsey thirsty hoe,0,0
"@fallenloki @notoriousbm95 @buckm00se lmfaooo how many ""returns"" has this faggot gotten?",0,0
you might want to phone your favorite radio show host alex jones and educate him about the bankers .,0,0
or was that just a media run ...,0,0
jus tired to tell a nicca young thug was gah yesterday nicca ain't believe me &#128530,1,0
rt @itspoochflair: that bitch ugly rt @titsandlickher: daughter. http: t.co lbozmlfbox,0,0
i wonder how many moms would kill to look that good after having a kid .,0,0
thanks for the plug john closest group of na to kansas city i know of are some of us in omaha and the st louis unit .,0,0
&#128563 &#128563 &#128563 rt @winterlove___: &#8220 @thisisyoungdj: every girl got a #wcw and fake gay til it's time to eat sum pussy. but i'm &#128564 &#8221 not me &#128523 lol,0,0
pop that pussy,0,0
immigrants are desperate to stay here. who can blame them ? our government treats them as lords and we as muck. welcome to sfi pluirin !,1,0
rt @qwyenton: dat ghetto shit aint attractive,0,0
the boy had scars and burn marks from head to toe .,0,0
&#8220 @sodamntrue: i live in constant fear of being shit on by a bird&#8221 well this actually fucking happened to me before sooooo. &#128529,0,0
i 'm looking for someone to train with .,0,0
rt @sonup_qp: llamf cumin wit better bars already bitch boiz &#128529 &#128529 &#128529 &#128529 &#128529 yall dun fukd all da way up,0,0
wonder what anyone thinks of this for a logo gaelic guard garda gaelach green for ireland four stars for the four provinces on a white field for obvious reasons 2508,0,0
to the senior class: there will be oreo funfetti bars in the den this morning &#128538,0,0
@woahitsjulian whatchu doin today nig?,0,0
money hoes cars and clothes,0,0
rt @airsimba9: &#8220 @treslyon: tell a hoe no for the sanctity of your relationship we gotta stop fucking these woman&#8221,0,0
@brittbritt_naay &#128514 i'm a wexican,0,0
y'all hoes don't need a valentine y'all need jesus,0,0
its height reaches 18 62 m .,0,0
rt @mbw44: &#8220 @luzerne_troy: &#8220 @balenceeaga: &#8220 @aienneluckera: this bitch is awesome &#128588 http: t.co q5yhjtbcnr&#8221 need this,0,0
let 's hope it stays and the new year brings in more people like this great man .,0,0
"rt @rushameezy: i find it hilarious how austin says ""swag witch"" instead of ""swag bitch"" lmfao",0,0
rt @iammissramirez: charlie sheen is the man lol http: t.co fcfsbvaphh,0,0
""" murda gang bitch its gang land """,0,0
@darienbaby_xoxo ya but you can't because its a real account dumb bitch i go to wams fucking bitch,0,0
